,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,last
20750,IBRD only,IBD,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,66.82159,66.76182,66.64534,66.29086,65.90421,65.37672,64.90214,64.28917,64.00954,63.5066,63.02247,62.53525,62.40266,63.81893,63.68225,63.44371,63.46065,63.20431,63.12734,62.88797,62.62585,62.35967,61.64226,64.14353,63.60808,63.28592,62.8443,62.30655,62.38356,61.78192,64.62379,63.96706,63.45818,63.19799,62.29199,60.64803,60.06733,59.89232,58.66123,58.05549,56.75949,56.18101,54.98292,54.10225,53.57325,53.57325
20751,IBRD only,IBD,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,121507151.0,123640097.0,124461340.0,122337240.0,120350848.0,118836012.0,117767444.0,116228289.0,116087700.0,114856939.0,113861539.0,112656315.0,108935301.0,105825211.0,104203245.0,101975397.0,99581909.0,96845489.0,94978523.0,92501747.0,89879917.0,87680018.0,79529595.0,73012402.0,71389343.0,69818068.0,68288357.0,66211976.0,63379569.0,61434784.0,59426077.0,57046137.0,53414078.0,49241512.0,48381583.0,48120888.0,45536425.0,40298150.0,37875090.0,34349910.0,34540533.0,30890515.0,29189031.0,30483134.0,28908400.0,28908400.0
20752,IBRD only,IBD,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,81193015.0,82544374.0,82947685.0,81098407.0,79316270.0,77691083.0,76433595.0,74722204.0,74307204.0,72941740.0,71758350.0,70449913.0,67978526.0,67536521.0,66358973.0,64696972.0,63195331.0,61210523.0,59957413.0,58172472.0,56288066.0,54676968.0,49023842.0,46832732.0,45409391.0,44185009.0,42915342.0,41254401.0,39538429.0,37955587.0,38403381.0,36490737.0,33895604.0,31119644.0,30137853.0,29184373.0,27352516.0,24135499.0,22217995.0,19942009.0,19605031.0,17354603.0,16048980.0,16492060.0,15487170.0,15487170.0
20753,IBRD only,IBD,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,40314136.0,41095724.0,41513654.0,41238833.0,41034578.0,41144929.0,41333849.0,41506085.0,41780496.0,41915199.0,42103190.0,42206402.0,40956775.0,38288690.0,37844272.0,37278425.0,36386578.0,35634966.0,35021110.0,34329275.0,33591851.0,33003051.0,30505752.0,26179670.0,25979952.0,25633059.0,25373015.0,24957575.0,23841140.0,23479197.0,21022695.0,20555400.0,19518474.0,18121868.0,18243730.0,18936515.0,18183909.0,16162651.0,15657094.0,14407900.0,14935501.0,13535912.0,13140050.0,13991074.0,13421230.0,13421230.0
21903,IDA & IBRD total,IBT,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,65.03035,64.97149,64.84968,64.51913,64.16101,63.69632,63.25366,62.7339,62.45443,62.00956,61.59182,61.18429,60.99264,62.0424,61.87878,61.60531,61.48506,61.49387,61.66157,61.38979,61.10046,60.78171,60.16278,61.576,61.23098,61.12791,60.64671,60.87407,61.20785,60.8757,61.76911,61.19513,59.80806,60.70206,60.26762,59.4033,58.66388,58.72319,58.39723,57.97651,57.2345,56.8251,56.42183,55.74734,55.40619,55.40619
21904,IDA & IBRD total,IBT,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,168107986.0,171592548.0,173714263.0,172969478.0,172406652.0,172389553.0,172793291.0,172580624.0,173788711.0,173867162.0,174143120.0,174090131.0,171290086.0,168242086.0,167405936.0,166066735.0,164932030.0,162615230.0,160997390.0,159091682.0,157327976.0,155885200.0,148567752.0,142132138.0,140612215.0,142538581.0,141756369.0,138785931.0,136010684.0,133300335.0,133926506.0,130604345.0,134648488.0,125724542.0,125270975.0,124764380.0,121838047.0,114943971.0,110642256.0,106462737.0,105868754.0,100813361.0,98787142.0,100064524.0,98232305.0,98232305.0
21905,IDA & IBRD total,IBT,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,109321219.0,111486236.0,112653144.0,111598409.0,110617855.0,109805800.0,109298075.0,108266548.0,108538742.0,107814265.0,107257921.0,106515814.0,104474348.0,104381433.0,103588754.0,102305921.0,101408564.0,99998400.0,99273521.0,97666045.0,96128116.0,94749688.0,89382496.0,87519284.0,86098239.0,87130862.0,85970570.0,84484650.0,83249217.0,81147515.0,82725214.0,79923502.0,80530645.0,76317388.0,75497832.0,74114163.0,71474928.0,67498767.0,64612011.0,61723380.0,60593449.0,57287289.0,55737510.0,55783314.0,54426773.0,54426773.0
21906,IDA & IBRD total,IBT,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,58786767.0,60106312.0,61061119.0,61371069.0,61788797.0,62583753.0,63495216.0,64314076.0,65249969.0,66052898.0,66885200.0,67574317.0,66815738.0,63860652.0,63817182.0,63760813.0,63523465.0,62616830.0,61723869.0,61425637.0,61199860.0,61135512.0,59185257.0,54612854.0,54513976.0,55407719.0,55785799.0,54301281.0,52761468.0,52152820.0,51201292.0,50680843.0,54117843.0,49407154.0,49773143.0,50650217.0,50363118.0,47445205.0,46030245.0,44739357.0,45275305.0,43526072.0,43049632.0,44281210.0,43805532.0,43805532.0
23056,IDA blend,IDB,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,60.30865,60.10522,59.8946,59.67717,59.47957,59.29026,59.02337,58.74725,58.4692,58.15293,57.91112,60.43556,63.37547,63.21633,63.02147,62.68263,62.26942,61.82259,61.41418,62.69043,62.35162,61.86297,64.68097,64.12949,63.24603,61.95868,61.42709,62.18297,61.9418,61.65407,60.6176,61.54238,61.33943,60.70335,60.29135,59.83055,60.54177,60.10174,59.66444,59.66444
23057,IDA blend,IDB,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,15836978.0,16256057.0,16672228.0,17079098.0,17474385.0,17809784.0,17989280.0,18162465.0,18347340.0,18488812.0,18555624.0,17920585.0,17290515.0,17284349.0,17299985.0,17288772.0,17366199.0,17531356.0,17592086.0,20805895.0,20916429.0,21187365.0,21157570.0,21307847.0,22389971.0,19253466.0,24272046.0,23011309.0,23225582.0,23374843.0,23653033.0,23003142.0,23523997.0,23224113.0,22973711.0,22687505.0,22932298.0,22670023.0,22673600.0,22673600.0
23058,IDA blend,IDB,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,9551068.0,9770739.0,9985764.0,10192322.0,10393689.0,10559467.0,10617879.0,10669949.0,10727542.0,10751785.0,10745769.0,10830406.0,10957945.0,10926530.0,10902705.0,10837057.0,10813832.0,10838338.0,10804036.0,13043306.0,13041732.0,13107132.0,13684921.0,13664613.0,14160769.0,11929194.0,14909611.0,14309115.0,14386343.0,14411543.0,14337901.0,14156681.0,14429486.0,14097814.0,13851161.0,13574060.0,13883619.0,13625079.0,13528076.0,13528076.0
23059,IDA blend,IDB,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,6285910.0,6485318.0,6686464.0,6886776.0,7080696.0,7250317.0,7371401.0,7492515.0,7619798.0,7737026.0,7809855.0,7090179.0,6332570.0,6357819.0,6397280.0,6451714.0,6552368.0,6693018.0,6788051.0,7762589.0,7874696.0,8080233.0,7472649.0,7643234.0,8229202.0,7324272.0,9362435.0,8702194.0,8839239.0,8963300.0,9315132.0,8846460.0,9094511.0,9126299.0,9122550.0,9113445.0,9048679.0,9044944.0,9145525.0,9145525.0
24209,IDA only,IDX,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,59.48988,59.2913,59.09455,58.85891,58.64874,58.46877,58.32897,59.14656,59.08378,58.89403,58.69806,58.42835,58.19643,57.93875,57.7038,57.41894,57.17767,57.85841,57.88177,57.59947,57.11245,58.62058,58.33262,58.4032,57.8791,58.01256,55.69542,57.76629,57.71792,57.2912,56.57229,56.55513,56.78865,56.62566,56.12146,55.80276,55.29725,54.71206,54.47237,54.47237
24210,IDA only,IDX,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,39188870.0,40096277.0,41028783.0,41931125.0,42807196.0,43624032.0,44365505.0,44254409.0,44855351.0,45602526.0,46794496.0,47849156.0,48728352.0,49305586.0,50148074.0,50916410.0,51671958.0,51588379.0,51630786.0,51914617.0,52551584.0,51386590.0,51473545.0,50557703.0,52110458.0,54304743.0,56962364.0,53471721.0,53663810.0,53268649.0,52648588.0,51642679.0,49243169.0,48888714.0,48354510.0,47235341.0,46665814.0,46911366.0,46650305.0,46650305.0
24211,IDA only,IDX,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,23313413.0,23773605.0,24245774.0,24680202.0,25105882.0,25506434.0,25877943.0,26174963.0,26502238.0,26857165.0,27467464.0,27957471.0,28358163.0,28567043.0,28937345.0,29235663.0,29544822.0,29848214.0,29884812.0,29902546.0,30013495.0,30123117.0,30025867.0,29527315.0,30161064.0,31503572.0,31725430.0,30888629.0,30973636.0,30518247.0,29784511.0,29206586.0,27964529.0,27683557.0,27137257.0,26358626.0,25804912.0,25666175.0,25411527.0,25411527.0
24212,IDA only,IDX,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,15875457.0,16322672.0,16783009.0,17250923.0,17701314.0,18117598.0,18487562.0,18079447.0,18353112.0,18745362.0,19327033.0,19891685.0,20370188.0,20738544.0,21210729.0,21680747.0,22127137.0,21740165.0,21745973.0,22012071.0,22538088.0,21263474.0,21447679.0,21030388.0,21949395.0,22801171.0,25236934.0,22583092.0,22690174.0,22750401.0,22864078.0,22436093.0,21278640.0,21205157.0,21217254.0,20876715.0,20860902.0,21245192.0,21238778.0,21238778.0
25362,IDA total,IDA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,59.72368,59.52425,59.32388,59.09392,58.88778,58.70513,58.52752,59.0285,58.90351,58.67839,58.47282,58.9734,59.55091,59.30671,59.06587,58.75093,58.45606,58.86081,58.77585,59.05084,58.59947,59.56166,60.17507,60.09309,59.48379,59.03677,57.40398,59.09061,58.98935,58.618,57.82259,58.08836,58.25613,57.93616,57.46179,57.10706,57.02285,56.4658,56.16838,56.16838
25363,IDA total,IDA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,55031809.0,56358444.0,57707254.0,59016594.0,60288103.0,61440459.0,62361541.0,62423732.0,63209641.0,64098386.0,65357251.0,65776962.0,66026186.0,66597351.0,67455570.0,68213618.0,69045687.0,69128569.0,69233082.0,72735779.0,73481266.0,72588968.0,72651951.0,71888202.0,74527410.0,73586048.0,81248248.0,76498372.0,76902779.0,76656202.0,76316624.0,74657955.0,72779052.0,72121809.0,71337603.0,69931667.0,69606398.0,69589178.0,69331274.0,69331274.0
25364,IDA total,IDA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,32867023.0,33546941.0,34234184.0,34875218.0,35502323.0,36068699.0,36498663.0,36847792.0,37232695.0,37611904.0,38216225.0,38790914.0,39319192.0,39496701.0,39843217.0,40076138.0,40361385.0,40689636.0,40692330.0,42951092.0,43059635.0,43235191.0,43718362.0,43199843.0,44331729.0,43442823.0,46639729.0,45203356.0,45364449.0,44934331.0,44128251.0,43367585.0,42398257.0,41784604.0,40991867.0,39935917.0,39691553.0,39294084.0,38942252.0,38942252.0
25365,IDA total,IDA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,22164785.0,22811502.0,23473070.0,24141377.0,24785780.0,25371760.0,25862878.0,25575940.0,25976946.0,26486482.0,27141026.0,26986049.0,26706995.0,27100650.0,27612353.0,28137480.0,28684302.0,28438933.0,28540751.0,29784687.0,30421630.0,29353777.0,28933589.0,28688358.0,30195682.0,30143225.0,34608519.0,31295016.0,31538330.0,31721870.0,32188373.0,31290371.0,30380795.0,30337205.0,30345736.0,29995750.0,29914845.0,30295094.0,30389022.0,30389022.0
26515,Late-demographic dividend,LTE,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,73.96182,73.8055,73.48391,72.9572,72.24896,71.54315,70.48203,70.14582,69.4918,68.76842,67.98491,67.18322,64.3505,63.61869,62.7647,62.73212,62.45739,62.24026,62.01042,61.81488,61.44807,55.97088,55.3865,54.77273,54.69579,54.44246,54.15553,54.93422,54.65459,54.33165,54.60902,53.56312,53.35829,52.82203,51.60852,52.93224,50.30966,47.90416,47.1566,46.60933,45.04243,43.85882,43.77408,43.22591,43.22591
26516,Late-demographic dividend,LTE,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,42188488.0,42710208.0,40391246.0,38207904.0,36243306.0,34762974.0,33086453.0,32804221.0,31835971.0,30831463.0,29872465.0,28694780.0,24731516.0,24437538.0,23971857.0,22774485.0,21668420.0,20476851.0,19272580.0,18058824.0,17027455.0,9729083.0,9307629.0,8948192.0,8624251.0,8247219.0,7911080.0,7018486.0,6691568.0,6336395.0,5915612.0,4824854.0,4564382.0,4425122.0,4372725.0,3776421.0,2966821.0,2624742.0,2375237.0,2245271.0,1995939.0,1866564.0,1787931.0,1648344.0,1648344.0
26517,Late-demographic dividend,LTE,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,31203373.0,31522483.0,29681068.0,27875416.0,26185410.0,24870526.0,23320003.0,23010791.0,22123390.0,21202311.0,20308769.0,19278078.0,15914854.0,15546842.0,15045864.0,14286918.0,13533529.0,12744845.0,11951008.0,11163040.0,10463043.0,5445454.0,5155170.0,4901169.0,4717102.0,4489989.0,4284288.0,3855551.0,3657249.0,3442668.0,3230458.0,2584342.0,2435476.0,2337439.0,2256699.0,1998944.0,1492598.0,1257360.0,1120081.0,1046506.0,899020.0,818653.0,782650.0,712512.0,712512.0
26518,Late-demographic dividend,LTE,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,10985115.0,11187725.0,10710178.0,10332488.0,10057896.0,9892448.0,9766449.0,9793430.0,9712581.0,9629153.0,9563696.0,9416702.0,8816662.0,8890696.0,8925993.0,8487567.0,8134891.0,7732006.0,7321572.0,6895784.0,6564412.0,4283629.0,4152459.0,4047023.0,3907148.0,3757230.0,3626793.0,3162935.0,3034319.0,2893727.0,2685154.0,2240512.0,2128906.0,2087683.0,2116026.0,1777477.0,1474223.0,1367381.0,1255156.0,1198765.0,1096920.0,1047911.0,1005281.0,935832.0,935832.0
27668,Latin America & Caribbean,LCN,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,53.61203,53.58963,53.08533,52.4062,51.59729,50.77305,49.95053,49.17497,48.38095,47.56472,46.77425,45.99413,45.28898,45.20784,44.69857,43.86764,42.98548,43.20577,43.51839,44.04913,44.69042,45.5207,45.3419,45.74695,45.64075,45.17415,44.79154,44.80937,44.99658,45.19146,44.16975,43.91592,46.36568,45.41248,45.42645,45.63897,43.47885,43.40819,43.50856,43.96221,43.8421,43.54621,42.94335,43.19924,42.8824,42.68253,42.68253
27669,Latin America & Caribbean,LCN,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,7558774.0,7796028.0,7849688.0,7884153.0,7895782.0,7971972.0,8121455.0,8171735.0,8232353.0,8280569.0,8311689.0,8319987.0,8315034.0,8290761.0,8152814.0,7985412.0,7870008.0,7441495.0,6986867.0,6533892.0,6074467.0,5608724.0,5402060.0,5385617.0,5187716.0,5067784.0,4933090.0,4862618.0,4526005.0,3795049.0,3689033.0,3513684.0,3409692.0,3148862.0,3015045.0,2701577.0,2860442.0,2389732.0,2231956.0,2260777.0,1925707.0,1846752.0,1710446.0,1664564.0,1578582.0,1517530.0,1517530.0
27670,Latin America & Caribbean,LCN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,4052412.0,4177862.0,4167033.0,4131785.0,4074010.0,4047613.0,4056709.0,4018448.0,3982891.0,3938629.0,3887730.0,3826706.0,3765794.0,3748074.0,3644191.0,3503012.0,3382961.0,3215156.0,3040572.0,2878123.0,2714705.0,2553130.0,2449397.0,2463755.0,2367712.0,2289328.0,2209607.0,2178908.0,2036547.0,1715038.0,1629437.0,1543067.0,1580927.0,1429977.0,1369628.0,1232972.0,1243687.0,1037339.0,971092.0,993888.0,844270.0,804190.0,734523.0,719079.0,676934.0,647720.0,647720.0
27671,Latin America & Caribbean,LCN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,3506362.0,3618166.0,3682655.0,3752368.0,3821773.0,3924359.0,4064745.0,4153287.0,4249463.0,4341939.0,4423959.0,4493282.0,4549240.0,4542688.0,4508623.0,4482400.0,4487047.0,4226340.0,3946295.0,3655770.0,3359762.0,3055593.0,2952663.0,2921862.0,2820003.0,2778456.0,2723483.0,2683709.0,2489458.0,2080011.0,2059596.0,1970617.0,1828765.0,1718886.0,1645417.0,1468605.0,1616754.0,1352392.0,1260864.0,1266889.0,1081437.0,1042561.0,975923.0,945485.0,901648.0,869809.0,869809.0
28821,Latin America & Caribbean (excluding high income),LAC,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,53.75465,53.73069,53.21526,52.52183,51.70424,50.87252,50.04392,49.26426,48.46703,47.64382,46.84727,46.06132,45.35277,45.26101,44.74782,43.85664,42.96092,43.18439,43.50195,44.04693,44.70354,45.5567,45.37578,45.76157,45.65317,45.16187,44.76946,44.80523,45.01427,45.23484,44.21325,43.98184,46.46103,45.40022,45.39779,45.57266,43.4795,43.40053,43.5346,43.86898,43.76086,43.40686,42.77484,42.96012,42.60874,42.41324,42.41324
28822,Latin America & Caribbean (excluding high income),LAC,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,7406957.0,7640771.0,7695368.0,7730571.0,7745219.0,7823049.0,7972851.0,8023370.0,8082350.0,8131984.0,8164443.0,8173978.0,8170591.0,8137945.0,7998595.0,7863398.0,7747123.0,7317902.0,6860995.0,6404866.0,5943957.0,5476988.0,5270256.0,5258098.0,5060860.0,4945094.0,4811696.0,4750317.0,4421197.0,3700215.0,3603974.0,3438224.0,3335845.0,3084902.0,2953931.0,2634119.0,2793618.0,2340724.0,2184231.0,2204007.0,1871047.0,1768269.0,1641570.0,1588141.0,1506143.0,1448959.0,1448959.0
28823,Latin America & Caribbean (excluding high income),LAC,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,3981584.0,4105439.0,4095110.0,4060237.0,4004607.0,3979782.0,3989927.0,3952654.0,3917275.0,3874388.0,3824818.0,3765042.0,3705589.0,3683317.0,3579197.0,3448622.0,3328235.0,3160192.0,2984666.0,2821147.0,2657159.0,2495135.0,2391420.0,2406188.0,2310443.0,2233297.0,2154170.0,2128390.0,1990169.0,1673786.0,1593434.0,1512194.0,1549868.0,1400552.0,1341020.0,1200438.0,1214651.0,1015887.0,950897.0,966875.0,818786.0,767550.0,702179.0,682267.0,641748.0,614551.0,614551.0
28824,Latin America & Caribbean (excluding high income),LAC,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,3425373.0,3535332.0,3600258.0,3670333.0,3740613.0,3843267.0,3982924.0,4070716.0,4165074.0,4257596.0,4339625.0,4408936.0,4465002.0,4454629.0,4419398.0,4414776.0,4418888.0,4157711.0,3876328.0,3583719.0,3286798.0,2981853.0,2878836.0,2851910.0,2750417.0,2711797.0,2657526.0,2621927.0,2431027.0,2026429.0,2010540.0,1926030.0,1785977.0,1684350.0,1612912.0,1433681.0,1578967.0,1324837.0,1233335.0,1237131.0,1052261.0,1000719.0,939391.0,905874.0,864394.0,834409.0,834409.0
29974,Latin America & Caribbean (IDA & IBRD),TLA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,53.65967,53.63802,53.12979,52.44526,51.63043,50.80061,49.97324,49.19454,48.39717,47.57742,46.78342,45.99983,45.2927,45.22322,44.71029,43.87299,42.98288,43.20169,43.51331,44.04432,44.688,45.52408,45.33915,45.74513,45.63355,45.1586,44.76918,44.80397,45.01042,45.22986,44.22085,43.99131,46.43224,45.45642,45.44724,45.64731,43.46419,43.38525,43.48252,43.94363,43.82431,43.44328,42.83468,43.11143,42.80016,42.60803,42.60803
29975,Latin America & Caribbean (IDA & IBRD),TLA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,7511196.0,7747368.0,7802248.0,7837597.0,7849755.0,7926103.0,8075427.0,8125960.0,8186951.0,8235655.0,8267287.0,8276054.0,8271792.0,8249621.0,8109602.0,7939690.0,7821232.0,7390331.0,6932947.0,6476899.0,6014602.0,5546282.0,5338428.0,5321186.0,5123014.0,5002807.0,4868006.0,4806651.0,4479180.0,3757192.0,3659989.0,3493358.0,3390853.0,3132518.0,3001026.0,2687327.0,2847704.0,2377955.0,2220743.0,2250157.0,1915511.0,1804642.0,1671186.0,1628172.0,1544827.0,1485878.0,1485878.0
29976,Latin America & Caribbean (IDA & IBRD),TLA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,4030483.0,4155535.0,4145318.0,4110448.0,4052862.0,4026509.0,4035552.0,3997528.0,3962253.0,3918312.0,3867720.0,3806971.0,3746518.0,3730744.0,3625826.0,3483379.0,3361791.0,3192748.0,3016755.0,2852706.0,2687805.0,2524894.0,2420398.0,2434183.0,2337813.0,2259197.0,2179366.0,2153570.0,2016098.0,1699373.0,1618478.0,1536774.0,1574449.0,1423931.0,1363884.0,1226692.0,1237732.0,1031682.0,965635.0,988801.0,839459.0,783996.0,715847.0,701928.0,661188.0,633103.0,633103.0
29977,Latin America & Caribbean (IDA & IBRD),TLA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,3480713.0,3591833.0,3656930.0,3727149.0,3796893.0,3899594.0,4039874.0,4128431.0,4224698.0,4317343.0,4399568.0,4469083.0,4525274.0,4518877.0,4483776.0,4456311.0,4459442.0,4197583.0,3916193.0,3624193.0,3326797.0,3021389.0,2918030.0,2887002.0,2785200.0,2743609.0,2688640.0,2653081.0,2463082.0,2057819.0,2041511.0,1956584.0,1816404.0,1708587.0,1637143.0,1460634.0,1609973.0,1346273.0,1255108.0,1261356.0,1076051.0,1020647.0,955339.0,926244.0,883638.0,852775.0,852775.0
31127,Least developed countries: UN classification,LDC,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,59.50295,59.30556,59.10936,58.87039,58.65696,58.47363,58.33188,59.19882,59.13483,58.94119,58.74173,58.4685,58.23688,57.98178,57.91191,57.63609,57.40025,58.14222,58.19174,57.76663,57.28093,58.87674,58.61209,58.70441,58.16143,58.30353,55.79619,57.94833,57.85469,57.53321,56.78984,56.77009,57.01287,56.95908,56.42994,56.08906,55.53647,54.92091,54.64697,54.64697
